song_slug,era_label,n,pct_ge_10,pct_ge_15,pct_ge_20,median_duration,median_position
ha-ha-ha,2.0 (2003–2004),1.0,0.0,0.0,0.0,32.47,16.0
ha-ha-ha,3.0 (2009–2020),9.0,0.1111111111111111,0.0,0.0,129.829,3.0
ha-ha-ha,4.0 (2021–present),1.0,0.0,0.0,0.0,115.92,7.0
halfway-home,3.0 (2009–2020),1.0,0.0,0.0,0.0,443.04,9.0
halfway-to-the-moon,3.0 (2009–2020),44.0,0.045454545454545456,0.0,0.0,438.178,7.0
halfway-to-the-moon,4.0 (2021–present),11.0,0.0,0.0,0.0,447.288,6.0
halley-s-comet,1.0 (1983–2000),64.0,0.265625,0.109375,0.0625,367.656,11.0
halley-s-comet,2.0 (2003–2004),6.0,0.3333333333333333,0.0,0.0,526.6285,8.0
halley-s-comet,3.0 (2009–2020),65.0,0.06153846153846154,0.0,0.0,355.84,8.0
halley-s-comet,4.0 (2021–present),23.0,0.30434782608695654,0.08695652173913043,0.0,392.952,4.0
hang-on-to-yourself,3.0 (2009–2020),1.0,0.0,0.0,0.0,273.946,20.0
happiness-is-a-warm-gun,1.0 (1983–2000),1.0,0.0,0.0,0.0,135.445,20.0
happiness-is-a-warm-gun,3.0 (2009–2020),1.0,0.0,0.0,0.0,185.104,4.0
happy,3.0 (2009–2020),1.0,0.0,0.0,0.0,261.878,19.0
happy-birthday-to-you,1.0 (1983–2000),16.0,0.0625,0.0,0.0,133.94299999999998,14.0
happy-birthday-to-you,3.0 (2009–2020),5.0,0.0,0.0,0.0,150.073,6.0
happy-birthday-to-you,4.0 (2021–present),2.0,0.0,0.0,0.0,54.778999999999996,1.0
harpua,1.0 (1983–2000),73.0,0.4657534246575342,0.0821917808219178,0.0,583.288,20.0
harpua,2.0 (2003–2004),3.0,0.0,0.0,0.0,257.306,16.0
harpua,3.0 (2009–2020),8.0,0.375,0.25,0.125,472.60699999999997,18.0
harpua,4.0 (2021–present),2.0,0.5,0.5,0.5,880.8889999999999,14.5
harry-hood,1.0 (1983–2000),254.0,0.8385826771653543,0.2047244094488189,0.01968503937007874,781.087,17.0
harry-hood,2.0 (2003–2004),16.0,1.0,0.5625,0.3125,1010.3245,14.0
harry-hood,3.0 (2009–2020),122.0,0.8114754098360656,0.20491803278688525,0.02459016393442623,766.015,18.0
harry-hood,4.0 (2021–present),48.0,0.875,0.041666666666666664,0.0,781.087,16.0
harry-hood,Other/Hiatus,1.0,1.0,0.0,0.0,727.327,14.0
have-mercy,1.0 (1983–2000),10.0,0.1,0.0,0.0,352.07849999999996,15.0
have-mercy,3.0 (2009–2020),7.0,0.0,0.0,0.0,286.752,16.0
head-held-high,1.0 (1983–2000),1.0,0.0,0.0,0.0,257.306,16.0
head-held-high,3.0 (2009–2020),1.0,0.0,0.0,0.0,524.748,4.0
heart-and-soul,1.0 (1983–2000),1.0,0.0,0.0,0.0,55.484,16.0
heartbreaker,3.0 (2009–2020),2.0,0.5,0.0,0.0,514.4155000000001,15.0
heavy-rotation,3.0 (2009–2020),1.0,0.0,0.0,0.0,353.933,4.0
heavy-rotation,4.0 (2021–present),2.0,0.0,0.0,0.0,379.416,6.0
heavy-things,1.0 (1983–2000),38.0,0.02631578947368421,0.02631578947368421,0.0,340.4015,6.0
heavy-things,2.0 (2003–2004),5.0,0.0,0.0,0.0,386.926,7.0
heavy-things,3.0 (2009–2020),52.0,0.019230769230769232,0.019230769230769232,0.0,367.60850000000005,7.0
heavy-things,4.0 (2021–present),7.0,0.0,0.0,0.0,328.608,5.0
hello-my-baby,1.0 (1983–2000),54.0,0.09259259259259259,0.037037037037037035,0.018518518518518517,104.0195,17.0
hello-my-baby,3.0 (2009–2020),3.0,0.0,0.0,0.0,88.059,18.0
help-me,1.0 (1983–2000),1.0,0.0,0.0,0.0,326.713,21.0
help-on-the-way,1.0 (1983–2000),1.0,0.0,0.0,0.0,520.281,8.0
helpless,1.0 (1983–2000),1.0,0.0,0.0,0.0,464.353,10.0
helpless-dancer,1.0 (1983–2000),1.0,0.0,0.0,0.0,140.852,17.0
helter-skelter,1.0 (1983–2000),2.0,0.0,0.0,0.0,211.174,18.0
hey-stranger,4.0 (2021–present),15.0,0.13333333333333333,0.0,0.0,496.944,6.0
hey-you,1.0 (1983–2000),1.0,0.0,0.0,0.0,501.198,3.0
high-heel-sneakers,1.0 (1983–2000),1.0,0.0,0.0,0.0,347.82,10.0
highway-to-hell,1.0 (1983–2000),75.0,0.0,0.0,0.0,228.5845,21.0
highway-to-hell,3.0 (2009–2020),2.0,0.0,0.0,0.0,250.0045,19.5
hold-to-a-dream,1.0 (1983–2000),1.0,0.0,0.0,0.0,186.671,9.0
hold-whatcha-got,1.0 (1983–2000),1.0,0.0,0.0,0.0,297.143,17.0
hold-your-head-up,1.0 (1983–2000),499.0,0.09418837675350701,0.02004008016032064,0.006012024048096192,197.198,20.0
hold-your-head-up,2.0 (2003–2004),8.0,0.0,0.0,0.0,233.88,16.0
hold-your-head-up,3.0 (2009–2020),26.0,0.0,0.0,0.0,143.89550000000003,19.0
hold-your-head-up,4.0 (2021–present),5.0,0.0,0.0,0.0,112.632,17.0
home,3.0 (2009–2020),7.0,0.0,0.0,0.0,524.408,5.0
honey-pie,1.0 (1983–2000),1.0,0.0,0.0,0.0,162.011,38.0
honky-tonk-women,1.0 (1983–2000),2.0,0.0,0.0,0.0,537.9395,19.5
hoochie-coochie-man,1.0 (1983–2000),2.0,0.0,0.0,0.0,497.4105,18.0
horn,1.0 (1983–2000),125.0,0.016,0.0,0.0,225.829,7.0
horn,2.0 (2003–2004),9.0,0.0,0.0,0.0,232.516,5.0
horn,3.0 (2009–2020),35.0,0.02857142857142857,0.0,0.0,235.468,8.0
horn,4.0 (2021–present),7.0,0.0,0.0,0.0,225.768,6.0
horn,Other/Hiatus,1.0,0.0,0.0,0.0,251.376,4.0
hotel-california,1.0 (1983–2000),1.0,0.0,0.0,0.0,364.931,2.0
houses-in-motion,1.0 (1983–2000),1.0,0.0,0.0,0.0,536.764,15.0
how-high-the-moon,1.0 (1983–2000),5.0,0.0,0.0,0.0,259.3695,8.0
how-high-the-moon,3.0 (2009–2020),1.0,0.0,0.0,0.0,62.015,11.0
how-many-people-are-you,3.0 (2009–2020),9.0,0.0,0.0,0.0,458.188,6.0
how-many-people-are-you,4.0 (2021–present),1.0,0.0,0.0,0.0,471.168,5.0
human-nature,4.0 (2021–present),2.0,0.0,0.0,0.0,451.656,6.5
hurricane,1.0 (1983–2000),1.0,0.0,0.0,0.0,541.649,2.0
i-always-wanted-it-this-way,3.0 (2009–2020),13.0,0.5384615384615384,0.07692307692307693,0.07692307692307693,601.496,16.0
i-always-wanted-it-this-way,4.0 (2021–present),10.0,0.6,0.0,0.0,620.84,13.5
i-am-hydrogen,1.0 (1983–2000),297.0,0.013468013468013467,0.0,0.0,173.688,14.0
i-am-hydrogen,2.0 (2003–2004),12.0,0.0,0.0,0.0,182.542,9.5
i-am-hydrogen,3.0 (2009–2020),31.0,0.03225806451612903,0.0,0.0,173.009,11.0
i-am-hydrogen,4.0 (2021–present),15.0,0.06666666666666667,0.0,0.0,171.938,6.0
i-am-in-miami,4.0 (2021–present),2.0,0.0,0.0,0.0,405.587,18.0
i-am-the-sea,1.0 (1983–2000),1.0,0.0,0.0,0.0,211.461,10.0
i-am-the-walrus,3.0 (2009–2020),4.0,0.0,0.0,0.0,427.6245,16.5
i-am-the-walrus,4.0 (2021–present),5.0,0.0,0.0,0.0,398.393,13.0
i-been-around,3.0 (2009–2020),7.0,0.0,0.0,0.0,142.89,19.0
i-been-around,4.0 (2021–present),2.0,0.0,0.0,0.0,158.56799999999998,7.5
i-been-to-georgia-on-a-fast-train,1.0 (1983–2000),1.0,0.0,0.0,0.0,406.491,13.0
i-can-t-get-no-satisfaction,4.0 (2021–present),1.0,0.0,0.0,0.0,241.44,7.0
i-can-t-turn-you-loose,1.0 (1983–2000),3.0,0.3333333333333333,0.0,0.0,461.53150000000005,13.0
i-didn-t-know,1.0 (1983–2000),233.0,0.034334763948497854,0.012875536480686695,0.004291845493562232,228.833,9.0
i-didn-t-know,2.0 (2003–2004),4.0,0.0,0.0,0.0,150.1415,8.0
i-didn-t-know,3.0 (2009–2020),27.0,0.0,0.0,0.0,260.023,8.0
i-didn-t-know,4.0 (2021–present),5.0,0.0,0.0,0.0,267.938,7.0
i-don-t-care,1.0 (1983–2000),3.0,0.0,0.0,0.0,314.4225,11.0
i-found-a-reason,1.0 (1983–2000),1.0,0.0,0.0,0.0,282.854,18.0
i-found-a-reason,3.0 (2009–2020),1.0,0.0,0.0,0.0,337.006,20.0
i-gave-my-love-a-cherry,1.0 (1983–2000),1.0,0.0,0.0,0.0,446.537,8.0
i-get-a-kick-out-of-you,1.0 (1983–2000),2.0,0.0,0.0,0.0,203.6115,8.5
i-just-want-to-see-his-face,3.0 (2009–2020),1.0,0.0,0.0,0.0,435.566,22.0
i-kissed-a-girl,3.0 (2009–2020),1.0,0.0,0.0,0.0,119.641,18.0
i-know-a-little,1.0 (1983–2000),5.0,0.4,0.0,0.0,309.002,16.0
i-ll-come-running,1.0 (1983–2000),2.0,0.0,0.0,0.0,212.323,13.0
i-m-blue-i-m-lonesome,1.0 (1983–2000),31.0,0.0,0.0,0.0,177.058,9.0
i-m-gonna-be-500-miles,1.0 (1983–2000),1.0,0.0,0.0,0.0,170.919,11.0
i-m-one,1.0 (1983–2000),1.0,0.0,0.0,0.0,196.545,15.0
i-m-so-tired,1.0 (1983–2000),2.0,0.0,0.0,0.0,358.0605,17.0
i-never-left-home,4.0 (2021–present),1.0,0.0,0.0,0.0,506.424,13.0
i-never-needed-you-like-this-before,4.0 (2021–present),14.0,0.07142857142857142,0.07142857142857142,0.0,360.05899999999997,5.0
i-shall-be-released,1.0 (1983–2000),1.0,0.0,0.0,0.0,363.938,12.0
i-told-you-so,1.0 (1983–2000),1.0,0.0,0.0,0.0,291.762,16.0
i-ve-got-you-under-my-skin,1.0 (1983–2000),1.0,0.0,0.0,0.0,346.7235,13.0
i-ve-had-enough,1.0 (1983–2000),1.0,0.0,0.0,0.0,220.552,19.0
i-ve-turned-bad,1.0 (1983–2000),1.0,0.0,0.0,0.0,593.789,18.0
i-walk-the-line,1.0 (1983–2000),10.0,0.0,0.0,0.0,238.746,17.5
i-wan-na-be-like-you,1.0 (1983–2000),9.0,0.1111111111111111,0.0,0.0,418.8865,18.0
i-want-to-be-a-cowboy-s-sweetheart,1.0 (1983–2000),1.0,0.0,0.0,0.0,393.456,21.0
i-will,1.0 (1983–2000),1.0,0.0,0.0,0.0,166.243,28.0
i-wish,1.0 (1983–2000),2.0,0.0,0.0,0.0,420.571,10.5
icculus,1.0 (1983–2000),23.0,0.13043478260869565,0.043478260869565216,0.043478260869565216,286.72,16.0
icculus,3.0 (2009–2020),6.0,0.16666666666666666,0.0,0.0,391.7715,19.0
icculus,4.0 (2021–present),3.0,0.0,0.0,0.0,298.584,20.0
idea,3.0 (2009–2020),1.0,0.0,0.0,0.0,485.747,15.0
if-6-was-9,4.0 (2021–present),1.0,1.0,1.0,0.0,932.624,8.0
if-i-could,1.0 (1983–2000),47.0,0.0,0.0,0.0,408.921,7.0
if-i-could,3.0 (2009–2020),10.0,0.0,0.0,0.0,471.053,13.5
if-i-could,4.0 (2021–present),11.0,0.09090909090909091,0.0,0.0,415.582,12.0
if-i-don-t-be-there-by-morning,1.0 (1983–2000),1.0,0.0,0.0,0.0,364.931,12.0
if-i-only-had-a-brain,1.0 (1983–2000),41.0,0.04878048780487805,0.0,0.0,205.061,20.0
if-you-need-a-fool,1.0 (1983–2000),3.0,0.0,0.0,0.0,246.178,6.0
immigrant-song,1.0 (1983–2000),2.0,0.0,0.0,0.0,364.94399999999996,16.0
in-a-hole,1.0 (1983–2000),8.0,0.0,0.0,0.0,298.619,16.5
in-a-mellow-tone,1.0 (1983–2000),2.0,1.0,0.0,0.0,889.731,6.5
in-the-aeroplane-over-the-sea,3.0 (2009–2020),1.0,0.0,0.0,0.0,375.85,6.0
in-the-good-old-summer-time,3.0 (2009–2020),2.0,0.0,0.0,0.0,186.64600000000002,10.0
in-the-midnight-hour,1.0 (1983–2000),5.0,0.0,0.0,0.0,374.413,5.0
infinite,3.0 (2009–2020),2.0,0.0,0.0,0.0,521.7045,5.5
instant-karma,3.0 (2009–2020),3.0,0.0,0.0,0.0,255.582,11.0
intro,3.0 (2009–2020),1.0,0.0,0.0,0.0,212.568,12.0
invisible,3.0 (2009–2020),2.0,0.0,0.0,0.0,263.706,4.0
iron-man,2.0 (2003–2004),1.0,0.0,0.0,0.0,84.216,18.0
iron-man,3.0 (2009–2020),1.0,0.0,0.0,0.0,394.24,30.0
is-it-in-my-head,1.0 (1983–2000),1.0,0.0,0.0,0.0,343.197,18.0
is-this-what-you-wanted,3.0 (2009–2020),1.0,0.0,0.0,0.0,337.972,30.0
it-ain-t-easy,3.0 (2009–2020),1.0,0.0,0.0,0.0,210.782,17.0
it-s-all-right,1.0 (1983–2000),1.0,0.0,0.0,0.0,490.005,23.0
it-s-ice,1.0 (1983–2000),209.0,0.10047846889952153,0.009569377990430622,0.0,516.467,7.0
it-s-ice,2.0 (2003–2004),3.0,0.3333333333333333,0.0,0.0,478.72,4.0
it-s-ice,3.0 (2009–2020),34.0,0.058823529411764705,0.029411764705882353,0.0,489.156,8.0
it-s-ice,4.0 (2021–present),11.0,0.0,0.0,0.0,467.54,8.0
izabella,1.0 (1983–2000),11.0,0.0,0.0,0.0,299.703,14.0
izabella,3.0 (2009–2020),2.0,0.0,0.0,0.0,401.25350000000003,20.0
izabella,4.0 (2021–present),8.0,0.0,0.0,0.0,331.53549999999996,14.0
jagermeister-song,1.0 (1983–2000),2.0,0.0,0.0,0.0,240.927,17.5
jam,1.0 (1983–2000),84.0,0.17857142857142858,0.09523809523809523,0.047619047619047616,389.4725,12.0
jam,2.0 (2003–2004),6.0,0.3333333333333333,0.0,0.0,389.4725,2.5
jam,3.0 (2009–2020),12.0,0.0,0.0,0.0,389.4725,2.0
jam,4.0 (2021–present),5.0,0.0,0.0,0.0,389.4725,1.0
jennifer-dances,1.0 (1983–2000),3.0,0.0,0.0,0.0,387.84,13.0
jennifer-dances,3.0 (2009–2020),1.0,0.0,0.0,0.0,156.134,29.0
jessica,1.0 (1983–2000),1.0,0.0,0.0,0.0,169.691,14.0
jesus-just-left-chicago,1.0 (1983–2000),70.0,0.38571428571428573,0.02857142857142857,0.014285714285714285,556.5125,16.0
jesus-just-left-chicago,2.0 (2003–2004),1.0,1.0,0.0,0.0,629.499,12.0
jesus-just-left-chicago,3.0 (2009–2020),10.0,0.0,0.0,0.0,498.5865,7.0
jesus-just-left-chicago,4.0 (2021–present),1.0,0.0,0.0,0.0,479.256,3.0
john-hardy,1.0 (1983–2000),1.0,0.0,0.0,0.0,196.536,6.0
johnny-b-goode,1.0 (1983–2000),23.0,0.13043478260869565,0.043478260869565216,0.0,313.783,17.0
joy,3.0 (2009–2020),47.0,0.02127659574468085,0.0,0.0,348.134,18.0
joy,4.0 (2021–present),11.0,0.0,0.0,0.0,351.033,14.0
julia,1.0 (1983–2000),1.0,0.0,0.0,0.0,140.304,29.0
julius,1.0 (1983–2000),140.0,0.15,0.014285714285714285,0.007142857142857143,490.3185,11.0
julius,2.0 (2003–2004),7.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,568.033,8.0
julius,3.0 (2009–2020),79.0,0.05063291139240506,0.0,0.0,491.1805,17.0
julius,4.0 (2021–present),13.0,0.0,0.0,0.0,462.237,9.0
julius,Other/Hiatus,1.0,0.0,0.0,0.0,488.34255,2.0
jump-monk,1.0 (1983–2000),2.0,0.0,0.0,0.0,268.5515,3.5
jumpin-jack-flash,3.0 (2009–2020),1.0,0.0,0.0,0.0,385.881,17.0
jungle-boogie,2.0 (2003–2004),1.0,0.0,0.0,0.0,581.184,16.0
jungle-boogie,4.0 (2021–present),1.0,0.0,0.0,0.0,35.76,22.0
keeping-it-real,3.0 (2009–2020),2.0,0.5,0.0,0.0,504.01199999999994,7.0
keyboard-army,1.0 (1983–2000),14.0,0.0,0.0,0.0,248.99900000000002,15.0
keyboard-army,3.0 (2009–2020),1.0,0.0,0.0,0.0,152.842,27.0
kill-devil-falls,3.0 (2009–2020),93.0,0.17204301075268819,0.021505376344086023,0.010752688172043012,498.129,4.0
kill-devil-falls,4.0 (2021–present),29.0,0.6551724137931034,0.20689655172413793,0.034482758620689655,703.138,6.0
killer-joe,1.0 (1983–2000),1.0,0.0,0.0,0.0,346.7235,11.0
killing-in-the-name,3.0 (2009–2020),1.0,0.0,0.0,0.0,288.758,20.0
knuckle-bone-broth-avenue,4.0 (2021–present),3.0,0.0,0.0,0.0,412.272,3.0
kung,1.0 (1983–2000),28.0,0.10714285714285714,0.0,0.0,220.891,14.5
kung,2.0 (2003–2004),3.0,0.0,0.0,0.0,250.331,14.0
kung,3.0 (2009–2020),8.0,0.25,0.0,0.0,199.2355,21.0
l-a-woman,2.0 (2003–2004),2.0,0.0,0.0,0.0,265.56,13.0
l-a-woman,4.0 (2021–present),1.0,0.0,0.0,0.0,404.232,12.0
la-grange,1.0 (1983–2000),81.0,0.04938271604938271,0.0,0.0,317.29650000000004,13.0
la-grange,3.0 (2009–2020),1.0,0.0,0.0,0.0,316.735,13.0
lady-stardust,3.0 (2009–2020),1.0,0.0,0.0,0.0,211.409,18.0
lawn-boy,1.0 (1983–2000),149.0,0.013422818791946308,0.006711409395973154,0.006711409395973154,163.239,15.0
lawn-boy,2.0 (2003–2004),8.0,0.0,0.0,0.0,193.332,10.5
lawn-boy,3.0 (2009–2020),57.0,0.05263157894736842,0.017543859649122806,0.017543859649122806,204.591,7.0
lawn-boy,4.0 (2021–present),8.0,0.0,0.0,0.0,213.64999999999998,6.0
lawn-boy,Other/Hiatus,1.0,0.0,0.0,0.0,171.964,11.0
layla,1.0 (1983–2000),1.0,0.0,0.0,0.0,484.232,11.0
le-freak,1.0 (1983–2000),1.0,0.0,0.0,0.0,364.931,4.0
leaves,3.0 (2009–2020),3.0,0.0,0.0,0.0,364.539,15.0
leaves,4.0 (2021–present),14.0,0.07142857142857142,0.07142857142857142,0.0,482.38800000000003,7.5
legalize-it,3.0 (2009–2020),1.0,0.0,0.0,0.0,449.306,21.0
lengthwise,1.0 (1983–2000),23.0,0.0,0.0,0.0,128.313,20.0
lengthwise,3.0 (2009–2020),8.0,0.25,0.125,0.0,119.51,9.0
lengthwise,4.0 (2021–present),1.0,0.0,0.0,0.0,93.528,3.0
leprechaun,1.0 (1983–2000),3.0,0.0,0.0,0.0,261.564,16.0
let-it-loose,3.0 (2009–2020),3.0,0.0,0.0,0.0,358.766,13.0
let-me-lie,3.0 (2009–2020),11.0,0.0,0.0,0.0,331.8075,10.0
let-s-go,1.0 (1983–2000),11.0,0.0,0.0,0.0,325.956,21.0
let-s-go,3.0 (2009–2020),2.0,0.0,0.0,0.0,348.983,9.0
letter-to-jimmy-page,1.0 (1983–2000),86.0,0.13953488372093023,0.05813953488372093,0.0,201.7175,10.0
letter-to-jimmy-page,3.0 (2009–2020),10.0,0.0,0.0,0.0,60.212,4.0
letter-to-jimmy-page,4.0 (2021–present),3.0,0.0,0.0,0.0,201.7175,16.0
life-on-mars,1.0 (1983–2000),19.0,0.0,0.0,0.0,203.311,17.0
life-on-mars,2.0 (2003–2004),1.0,0.0,0.0,0.0,240.17,4.0
life-on-mars,3.0 (2009–2020),3.0,0.0,0.0,0.0,210.939,7.0
life-saving-gun,4.0 (2021–present),15.0,0.8666666666666667,0.13333333333333333,0.0,780.672,9.0
lifeboy,1.0 (1983–2000),47.0,0.10638297872340426,0.0851063829787234,0.0425531914893617,497.424,15.0
lifeboy,2.0 (2003–2004),3.0,0.0,0.0,0.0,534.309,8.0
lifeboy,3.0 (2009–2020),6.0,0.0,0.0,0.0,411.925,14.5
lifeboy,4.0 (2021–present),6.0,0.0,0.0,0.0,412.852,14.0
light,3.0 (2009–2020),103.0,0.6796116504854369,0.18446601941747573,0.019417475728155338,734.302,15.0
light,4.0 (2021–present),29.0,0.6896551724137931,0.13793103448275862,0.06896551724137931,707.304,13.0
light-up-or-leave-me-alone,1.0 (1983–2000),13.0,0.15384615384615385,0.0,0.0,470.5045,8.0
light-up-or-leave-me-alone,2.0 (2003–2004),1.0,0.0,0.0,0.0,470.5045,3.0
light-up-or-leave-me-alone,3.0 (2009–2020),6.0,0.0,0.0,0.0,470.5045,8.0
limb-by-limb,1.0 (1983–2000),77.0,0.4935064935064935,0.05194805194805195,0.0,597.525,6.0
limb-by-limb,2.0 (2003–2004),16.0,0.6875,0.0,0.0,667.4545,10.0
limb-by-limb,3.0 (2009–2020),57.0,0.10526315789473684,0.0,0.0,472.398,11.0
limb-by-limb,4.0 (2021–present),11.0,0.09090909090909091,0.09090909090909091,0.0,459.672,8.0
liquid-time,3.0 (2009–2020),1.0,0.0,0.0,0.0,447.4515,12.0
listening-wind,1.0 (1983–2000),1.0,0.0,0.0,0.0,389.042,17.0
lit-o-bit,3.0 (2009–2020),1.0,0.0,0.0,0.0,287.451,1.0
little-red-rooster,1.0 (1983–2000),1.0,0.0,0.0,0.0,286.642,4.0
little-tiny-butter-biscuits,1.0 (1983–2000),5.0,0.0,0.0,0.0,244.611,9.0
lively-up-yourself,1.0 (1983–2000),1.0,0.0,0.0,0.0,490.527,25.0
llama,1.0 (1983–2000),284.0,0.02112676056338028,0.0035211267605633804,0.0,287.66,8.0
llama,2.0 (2003–2004),7.0,0.0,0.0,0.0,343.876,1.0
llama,3.0 (2009–2020),18.0,0.0,0.0,0.0,280.1115,2.0
llama,4.0 (2021–present),17.0,0.0,0.0,0.0,329.4,6.0
lonely-trip,4.0 (2021–present),24.0,0.125,0.041666666666666664,0.0,402.144,14.0
lonesome-cowboy-bill,1.0 (1983–2000),5.0,0.2,0.0,0.0,255.948,10.0
lonesome-cowboy-bill,2.0 (2003–2004),1.0,0.0,0.0,0.0,247.667,2.0
lonesome-cowboy-bill,3.0 (2009–2020),3.0,0.0,0.0,0.0,190.728,2.0
long-cool-woman-in-a-black-dress,1.0 (1983–2000),2.0,0.0,0.0,0.0,273.95925,3.5
long-cool-woman-in-a-black-dress,2.0 (2003–2004),1.0,0.0,0.0,0.0,281.835,13.0
long-long-long,1.0 (1983–2000),1.0,0.0,0.0,0.0,323.004,36.0
look-out-cleveland,3.0 (2009–2020),1.0,0.0,0.0,0.0,273.371,1.0
loup-garou,1.0 (1983–2000),1.0,1.0,0.0,0.0,690.233,24.0
love-is-what-we-are,3.0 (2009–2020),1.0,0.0,0.0,0.0,183.693,20.0
love-me,1.0 (1983–2000),9.0,0.1111111111111111,0.0,0.0,174.263,7.0
love-me-like-a-man,1.0 (1983–2000),1.0,0.0,0.0,0.0,232.542,17.0
love-reign-o-er-me,1.0 (1983–2000),1.0,0.0,0.0,0.0,378.41,26.0
love-you,1.0 (1983–2000),91.0,0.13186813186813187,0.02197802197802198,0.0,351.569,21.0
love-you,2.0 (2003–2004),2.0,0.0,0.0,0.0,331.728,13.0
love-you,3.0 (2009–2020),3.0,0.0,0.0,0.0,239.804,19.0
loving-cup,1.0 (1983–2000),71.0,0.08450704225352113,0.0,0.0,420.676,12.0
loving-cup,2.0 (2003–2004),9.0,0.1111111111111111,0.0,0.0,439.902,17.0
loving-cup,3.0 (2009–2020),58.0,0.017241379310344827,0.0,0.0,402.3115,21.0
loving-cup,4.0 (2021–present),16.0,0.0625,0.0625,0.0,421.865,16.5
loving-cup,Other/Hiatus,1.0,0.0,0.0,0.0,416.444,3.0
low-rider,1.0 (1983–2000),5.0,0.0,0.0,0.0,219.46800000000002,15.0
low-rider,2.0 (2003–2004),2.0,0.0,0.0,0.0,219.46800000000002,11.5
lucky-seven,1.0 (1983–2000),1.0,0.0,0.0,0.0,364.931,7.0
lullaby-of-birdland,1.0 (1983–2000),1.0,0.0,0.0,0.0,360.856,9.0
lushington,1.0 (1983–2000),8.0,0.0,0.0,0.0,352.94,8.0
magilla,1.0 (1983–2000),71.0,0.028169014084507043,0.0,0.0,305.162,14.0
magilla,2.0 (2003–2004),1.0,0.0,0.0,0.0,345.496,7.0
maiden-voyage,1.0 (1983–2000),1.0,0.0,0.0,0.0,590.498,7.0
makisupa-policeman,1.0 (1983–2000),77.0,0.07792207792207792,0.0,0.0,390.374,12.0
makisupa-policeman,2.0 (2003–2004),9.0,0.1111111111111111,0.0,0.0,288.078,12.0
makisupa-policeman,3.0 (2009–2020),25.0,0.08,0.0,0.0,287.928,17.0
makisupa-policeman,4.0 (2021–present),4.0,0.0,0.0,0.0,286.51300000000003,18.0
mallory,1.0 (1983–2000),1.0,0.0,0.0,0.0,214.544,17.0
manteca,1.0 (1983–2000),11.0,0.09090909090909091,0.0,0.0,107.964,16.0
manteca,3.0 (2009–2020),5.0,0.0,0.0,0.0,107.964,17.0
maple-leaf-rag,3.0 (2009–2020),1.0,0.0,0.0,0.0,39.105,9.0
marissa,3.0 (2009–2020),1.0,0.0,0.0,0.0,339.2,6.0
martha-my-dear,1.0 (1983–2000),1.0,0.0,0.0,0.0,123.115,21.0
martian-monster,3.0 (2009–2020),37.0,0.10810810810810811,0.0,0.0,326.4,6.0
martian-monster,4.0 (2021–present),16.0,0.0625,0.0625,0.0,276.83349999999996,3.0
maybe,3.0 (2009–2020),1.0,0.0,0.0,0.0,375.406,10.0
maze,1.0 (1983–2000),240.0,0.5833333333333334,0.025,0.0,614.7919999999999,7.0
maze,2.0 (2003–2004),9.0,0.7777777777777778,0.3333333333333333,0.0,747.703,6.0
maze,3.0 (2009–2020),70.0,0.5,0.0,0.0,599.0665,8.0
maze,4.0 (2021–present),31.0,0.3225806451612903,0.03225806451612903,0.0,562.104,6.0
mcgrupp-and-the-watchful-hosemasters,1.0 (1983–2000),101.0,0.16831683168316833,0.009900990099009901,0.0,536.072,13.0
mcgrupp-and-the-watchful-hosemasters,2.0 (2003–2004),1.0,0.0,0.0,0.0,554.553,9.0
mcgrupp-and-the-watchful-hosemasters,3.0 (2009–2020),13.0,0.07692307692307693,0.0,0.0,535.197,10.0
mcgrupp-and-the-watchful-hosemasters,4.0 (2021–present),6.0,0.0,0.0,0.0,528.148,6.0
me-and-bobby-mcgee,1.0 (1983–2000),1.0,0.0,0.0,0.0,364.931,1.0
mean-mr-mustard,1.0 (1983–2000),1.0,0.0,0.0,0.0,110.498,21.0
meat,1.0 (1983–2000),22.0,0.09090909090909091,0.0,0.0,329.4045,6.0
meat,2.0 (2003–2004),1.0,0.0,0.0,0.0,334.002,3.0
meat,3.0 (2009–2020),16.0,0.0625,0.0625,0.0,401.3585,5.5
meat,4.0 (2021–present),12.0,0.0,0.0,0.0,318.3445,8.5
meatstick,1.0 (1983–2000),22.0,0.18181818181818182,0.045454545454545456,0.045454545454545456,510.668,13.0
meatstick,2.0 (2003–2004),2.0,0.0,0.0,0.0,476.6955,8.0
meatstick,3.0 (2009–2020),44.0,0.09090909090909091,0.022727272727272728,0.0,366.106,16.5
meatstick,4.0 (2021–present),9.0,0.0,0.0,0.0,354.312,13.0
mellow-mood,1.0 (1983–2000),4.0,0.0,0.0,0.0,185.16899999999998,2.5
mellow-mood,2.0 (2003–2004),1.0,0.0,0.0,0.0,189.466,10.0
mellow-mood,3.0 (2009–2020),5.0,0.0,0.0,0.0,373.838,3.0
melt-the-guns,1.0 (1983–2000),4.0,0.0,0.0,0.0,500.663,11.0
memories,1.0 (1983–2000),42.0,0.0,0.0,0.0,78.681,21.0
mercenary-territory,3.0 (2009–2020),1.0,0.0,0.0,0.0,309.603,17.0
mercury,3.0 (2009–2020),26.0,0.8461538461538461,0.46153846153846156,0.15384615384615385,844.2065,12.5
