venue_slug,song_slug,count_song_venue,count_venue,count_song,share_venue,share_global,affinity,affinity_log
portland-expo,poor-heart,1,27,314,0.037037037037037035,0.008039737812371979,4.6067468742627975,1.7239706715287293
portland-meadows,poor-heart,1,39,314,0.02564102564102564,0.008039737812371979,3.1892862975665524,1.4325303847157886
pritchard-gym-sb-sports-complex-suny-stony-brook,poor-heart,1,30,314,0.03333333333333333,0.008039737812371979,4.146072186836518,1.6382337415179693
red-rocks-amphitheatre,poor-heart,3,261,314,0.011494252873563218,0.008039737812371979,1.4296800644263856,0.8877595879545399
ritz-theatre,poor-heart,1,52,314,0.019230769230769232,0.008039737812371979,2.3919647231749144,1.2214093178681806
roseland-ballroom,poor-heart,1,102,314,0.00980392156862745,0.008039737812371979,1.2194329961283876,0.7972517561128525
roseland-theater,poor-heart,1,102,314,0.00980392156862745,0.008039737812371979,1.2194329961283876,0.7972517561128525
ross-arena-st-michael-s-college,poor-heart,1,30,314,0.03333333333333333,0.008039737812371979,4.146072186836518,1.6382337415179693
roxy-theatre,poor-heart,1,91,314,0.01098901098901099,0.008039737812371979,1.3668369846713797,0.8615544581438823
ruoff-music-center,poor-heart,1,173,314,0.005780346820809248,0.008039737812371979,0.7189720555207835,0.5417264700270327
saltair-pavilion,poor-heart,1,27,314,0.037037037037037035,0.008039737812371979,4.6067468742627975,1.7239706715287293
sandstone-amphitheatre,poor-heart,1,58,314,0.017241379310344827,0.008039737812371979,2.144520096639578,1.1456612860255453
saratoga-performing-arts-center,poor-heart,3,453,314,0.006622516556291391,0.008039737812371979,0.8237229510271228,0.6008799892312982
sawatch-hall-park-hyatt-beaver-creek,poor-heart,1,21,314,0.047619047619047616,0.008039737812371979,5.922960266909311,1.9348434623914381
seattle-center-arena,poor-heart,1,42,314,0.023809523809523808,0.008039737812371979,2.9614801334546557,1.3766177265057902
shepherd-s-bush-empire,poor-heart,1,44,314,0.022727272727272728,0.008039737812371979,2.826867400115808,1.3420465573237743
silva-concert-hall-hult-center-for-the-performing-arts,poor-heart,1,24,314,0.041666666666666664,0.008039737812371979,5.182590233545647,1.8217373153001586
snively-arena-university-of-new-hampshire,poor-heart,1,21,314,0.047619047619047616,0.008039737812371979,5.922960266909311,1.9348434623914381
soldiers-and-sailors-memorial-auditorium,poor-heart,1,21,314,0.047619047619047616,0.008039737812371979,5.922960266909311,1.9348434623914381
somerville-theatre,poor-heart,1,163,314,0.006134969325153374,0.008039737812371979,0.7630807705834083,0.5670627166506972
south-park-meadows,poor-heart,1,54,314,0.018518518518518517,0.008039737812371979,2.3033734371313987,1.1949442000031398
sports-center-university-of-hartford,poor-heart,1,27,314,0.037037037037037035,0.008039737812371979,4.6067468742627975,1.7239706715287293
st-lawrence-university,poor-heart,1,44,314,0.022727272727272728,0.008039737812371979,2.826867400115808,1.3420465573237743
stabler-arena-lehigh-university,poor-heart,1,21,314,0.047619047619047616,0.008039737812371979,5.922960266909311,1.9348434623914381
star-lake-amphitheatre,poor-heart,1,76,314,0.013157894736842105,0.008039737812371979,1.6366074421723096,0.9694930309776295
state-theater,poor-heart,1,46,314,0.021739130434782608,0.008039737812371979,2.703960121849903,1.3094025504867495
state-theatre-of-ithaca,poor-heart,1,49,314,0.02040816326530612,0.008039737812371979,2.5384115429611334,1.2636779097645827
stowe-performing-arts-center,poor-heart,1,31,314,0.03225806451612903,0.008039737812371979,4.012327922745017,1.6119004624164832
summerstage-at-sugarbush-north,poor-heart,1,66,314,0.015151515151515152,0.008039737812371979,1.884578266743872,1.05937870790325
sweeney-center,poor-heart,1,26,314,0.038461538461538464,0.008039737812371979,4.783929446349829,1.7550832867097685
target-center,poor-heart,1,56,314,0.017857142857142856,0.008039737812371979,2.221110100090992,1.1697260517241987
the-agora-ballroom,poor-heart,1,22,314,0.045454545454545456,0.008039737812371979,5.653734800231616,1.8951783211109552
the-agora-theatre,poor-heart,1,53,314,0.018867924528301886,0.008039737812371979,2.3468333133036894,1.2080146191676122
the-aladdin-theatre,poor-heart,1,25,314,0.04,0.008039737812371979,4.975286624203822,1.7876320672450683
the-ballpark,poor-heart,1,23,314,0.043478260869565216,0.008039737812371979,5.407920243699806,1.857534763324651
the-blue-note,poor-heart,1,27,314,0.037037037037037035,0.008039737812371979,4.6067468742627975,1.7239706715287293
the-boathouse,poor-heart,1,24,314,0.041666666666666664,0.008039737812371979,5.182590233545647,1.8217373153001586
the-cameo-theatre,poor-heart,1,26,314,0.038461538461538464,0.008039737812371979,4.783929446349829,1.7550832867097685
the-capitol-theatre,poor-heart,2,177,314,0.011299435028248588,0.008039737812371979,1.4054481989276333,0.8777362474950857
the-catalyst,poor-heart,1,69,314,0.014492753623188406,0.008039737812371979,1.8026400812332688,1.0305618590979686
the-chance,poor-heart,1,92,314,0.010869565217391304,0.008039737812371979,1.3519800609249515,0.8552575525025515
the-coach-house,poor-heart,1,26,314,0.038461538461538464,0.008039737812371979,4.783929446349829,1.7550832867097685
the-colonial-theatre,poor-heart,1,177,314,0.005649717514124294,0.008039737812371979,0.7027240994638166,0.5322293800201177
the-cubby-bear,poor-heart,1,23,314,0.043478260869565216,0.008039737812371979,5.407920243699806,1.857534763324651
the-edge-night-club,poor-heart,2,50,314,0.04,0.008039737812371979,4.975286624203822,1.7876320672450683
the-flynn-theatre,poor-heart,1,99,314,0.010101010101010102,0.008039737812371979,1.2563855111625812,0.8137642016445699
the-fox-theatre,poor-heart,3,155,314,0.01935483870967742,0.008039737812371979,2.4073967536470104,1.2259485843927502
the-front,poor-heart,2,614,314,0.003257328990228013,0.008039737812371979,0.4051536338928194,0.34014664477407547
the-mann-center-for-the-performing-arts,poor-heart,1,223,314,0.004484304932735426,0.008039737812371979,0.5577675587672446,0.44325374425621145
the-moon,poor-heart,1,27,314,0.037037037037037035,0.008039737812371979,4.6067468742627975,1.7239706715287293
the-music-hall,poor-heart,1,99,314,0.010101010101010102,0.008039737812371979,1.2563855111625812,0.8137642016445699
the-orpheum-theatre,poor-heart,3,64,314,0.046875,0.008039737812371979,5.830414012738854,1.9213852885448213
the-palace,poor-heart,1,51,314,0.0196078431372549,0.008039737812371979,2.4388659922567753,1.235141763623948
the-palace-of-auburn-hills,poor-heart,2,69,314,0.028985507246376812,0.008039737812371979,3.6052801624665376,1.5272035066116165
the-rave,poor-heart,1,30,314,0.03333333333333333,0.008039737812371979,4.146072186836518,1.6382337415179693
the-rink,poor-heart,1,25,314,0.04,0.008039737812371979,4.975286624203822,1.7876320672450683
the-roma,poor-heart,1,113,314,0.008849557522123894,0.008039737812371979,1.1007271292486331,0.742283536821138
the-spectrum,poor-heart,1,25,314,0.04,0.008039737812371979,4.975286624203822,1.7876320672450683
the-syracuse-armory,poor-heart,1,23,314,0.043478260869565216,0.008039737812371979,5.407920243699806,1.857534763324651
the-veranda-at-starwood,poor-heart,1,22,314,0.045454545454545456,0.008039737812371979,5.653734800231616,1.8951783211109552
the-vic-theatre,poor-heart,1,55,314,0.01818181818181818,0.008039737812371979,2.2614939200926463,1.1821853481077556
the-wiltern-theatre,poor-heart,1,23,314,0.043478260869565216,0.008039737812371979,5.407920243699806,1.857534763324651
theatre-st-denis,poor-heart,1,23,314,0.043478260869565216,0.008039737812371979,5.407920243699806,1.857534763324651
thomas-mack-center,poor-heart,1,192,314,0.005208333333333333,0.008039737812371979,0.6478237791932059,0.49945549566863906
tipitina-s,poor-heart,1,123,314,0.008130081300813009,0.008039737812371979,1.0112371187406142,0.6987500147001497
tower-theater,poor-heart,1,22,314,0.045454545454545456,0.008039737812371979,5.653734800231616,1.8951783211109552
tower-theatre,poor-heart,1,48,314,0.020833333333333332,0.008039737812371979,2.5912951167728235,1.2785128942043453
trax,poor-heart,1,143,314,0.006993006993006993,0.008039737812371979,0.869805353881787,0.6258343366156077
ucsb-events-center-university-of-california-santa-barbara,poor-heart,1,23,314,0.043478260869565216,0.008039737812371979,5.407920243699806,1.857534763324651
uic-pavilion-university-of-illinois,poor-heart,1,167,314,0.005988023952095809,0.008039737812371979,0.7448033868568595,0.5566418770180587
university-hall-university-of-virginia,poor-heart,1,22,314,0.045454545454545456,0.008039737812371979,5.653734800231616,1.8951783211109552
usair-arena,poor-heart,1,39,314,0.02564102564102564,0.008039737812371979,3.1892862975665524,1.4325303847157886
usana-amphitheatre,poor-heart,1,23,314,0.043478260869565216,0.008039737812371979,5.407920243699806,1.857534763324651
vanderbilt-university-memorial-gym,poor-heart,1,21,314,0.047619047619047616,0.008039737812371979,5.922960266909311,1.9348434623914381
variety-playhouse,poor-heart,2,62,314,0.03225806451612903,0.008039737812371979,4.012327922745017,1.6119004624164832
ventura-county-fairgrounds,poor-heart,1,38,314,0.02631578947368421,0.008039737812371979,3.273214884344619,1.4523664442681725
ventura-theatre,poor-heart,1,28,314,0.03571428571428571,0.008039737812371979,4.442220200181984,1.6941871026409356
verizon-theatre-at-grand-prairie,poor-heart,2,67,314,0.029850746268656716,0.008039737812371979,3.7129004658237474,1.5503035286487226
walnut-creek-amphitheater,poor-heart,1,94,314,0.010638297872340425,0.008039737812371979,1.3232145277137823,0.8429517989491144
warfield-theatre,poor-heart,2,145,314,0.013793103448275862,0.008039737812371979,1.7156160773116627,0.9990188437812184
watkins-glen-international,poor-heart,1,180,314,0.005555555555555556,0.008039737812371979,0.6910120311394197,0.525327184698596
wilbur-field-stanford-university,poor-heart,1,34,314,0.029411764705882353,0.008039737812371979,3.658298988385163,1.5386503575484134
william-randolph-hearst-greek-theatre-university-of-california-berkeley,poor-heart,1,132,314,0.007575757575757576,0.008039737812371979,0.942289133371936,0.663867243118545
wing-s-stadium,poor-heart,1,20,314,0.05,0.008039737812371979,6.219108280254777,1.9767314383872108
wolf-mountain-amphitheatre,poor-heart,1,21,314,0.047619047619047616,0.008039737812371979,5.922960266909311,1.9348434623914381
worcester-centrum-centre,poor-heart,2,206,314,0.009708737864077669,0.008039737812371979,1.2075938408261702,0.7919031625929837
world-music-theatre,poor-heart,1,26,314,0.038461538461538464,0.008039737812371979,4.783929446349829,1.7550832867097685
xfinity-center,poor-heart,1,129,314,0.007751937984496124,0.008039737812371979,0.9642028341480274,0.6750864806424546
zeleste,poor-heart,1,46,314,0.021739130434782608,0.008039737812371979,2.703960121849903,1.3094025504867495
ziggy-s,poor-heart,1,28,314,0.03571428571428571,0.008039737812371979,4.442220200181984,1.6941871026409356
allstate-arena,scent-of-a-mule,1,122,147,0.00819672131147541,0.0037638263006964357,2.1777629084420655,1.1561774613170523
alpine-valley-music-theatre,scent-of-a-mule,3,541,147,0.005545286506469501,0.0037638263006964357,1.4733109509977744,0.9055577190084164
american-airlines-arena,scent-of-a-mule,2,265,147,0.007547169811320755,0.0037638263006964357,2.005185470414581,1.1003392866863866
austin-music-hall,scent-of-a-mule,1,38,147,0.02631578947368421,0.0037638263006964357,6.991765127103473,2.0784116524138354
bangor-auditorium,scent-of-a-mule,1,40,147,0.025,0.0037638263006964357,6.6421768707483,2.033682493319596
beacon-theatre,scent-of-a-mule,1,62,147,0.016129032258064516,0.0037638263006964357,4.2852754004827736,1.6649247278004384
bluecross-arena,scent-of-a-mule,1,44,147,0.022727272727272728,0.0037638263006964357,6.038342609771182,1.951372717704783
boatyard-village-pavilion,scent-of-a-mule,1,25,147,0.04,0.0037638263006964357,10.62748299319728,2.4533715194788193
boise-state-university-pavilion,scent-of-a-mule,1,40,147,0.025,0.0037638263006964357,6.6421768707483,2.033682493319596
bryce-jordan-center-penn-state-university,scent-of-a-mule,1,36,147,0.027777777777777776,0.0037638263006964357,7.380196523053666,2.125871365657396
campus-recreation-center-evergreen-college,scent-of-a-mule,1,70,147,0.014285714285714285,0.0037638263006964357,3.7955296404275995,1.567684159050429
charlotte-coliseum,scent-of-a-mule,1,37,147,0.02702702702702703,0.0037638263006964357,7.180731752160324,2.1017816028680016
civic-arena,scent-of-a-mule,1,40,147,0.025,0.0037638263006964357,6.6421768707483,2.033682493319596
classic-amphitheater,scent-of-a-mule,1,37,147,0.02702702702702703,0.0037638263006964357,7.180731752160324,2.1017816028680016
comcast-center,scent-of-a-mule,1,58,147,0.017241379310344827,0.0037638263006964357,4.5808116349988275,1.7193342201166335
concert-hall,scent-of-a-mule,1,66,147,0.015151515151515152,0.0037638263006964357,4.025561739847454,1.614537236721581
cumberland-county-civic-center,scent-of-a-mule,1,118,147,0.00847457627118644,0.0037638263006964357,2.251585379914678,1.179142686605931
cynthia-woods-mitchell-pavilion,scent-of-a-mule,2,33,147,0.06060606060606061,0.0037638263006964357,16.102246959389817,2.839209856010149
dane-county-coliseum,scent-of-a-mule,1,46,147,0.021739130434782608,0.0037638263006964357,5.775805974563738,1.913358322725462
devos-hall,scent-of-a-mule,1,20,147,0.05,0.0037638263006964357,13.2843537414966,2.6591647943021046
dick-s-sporting-goods-park,scent-of-a-mule,3,846,147,0.0035460992907801418,0.0037638263006964357,0.9421527476238722,0.6637970215771765
dunkin-donuts-center,scent-of-a-mule,1,75,147,0.013333333333333334,0.0037638263006964357,3.54249433106576,1.5134762733106928
eagles-ballroom,scent-of-a-mule,1,26,147,0.038461538461538464,0.0037638263006964357,10.218733647305077,2.417585028065658
ervin-j-nutter-center-wright-state-university,scent-of-a-mule,1,93,147,0.010752688172043012,0.0037638263006964357,2.8568502669885163,1.3498508573650694
event-center,scent-of-a-mule,1,20,147,0.05,0.0037638263006964357,13.2843537414966,2.6591647943021046
finger-lakes-performing-arts-center,scent-of-a-mule,2,45,147,0.044444444444444446,0.0037638263006964357,11.808314436885867,2.550094525431001
first-union-spectrum,scent-of-a-mule,1,51,147,0.0196078431372549,0.0037638263006964357,5.209550486861412,1.8260885079569074
firstmerit-bank-pavilion-at-northerly-island,scent-of-a-mule,2,120,147,0.016666666666666666,0.0037638263006964357,4.4281179138321995,1.691592464992424
five-seasons-arena,scent-of-a-mule,1,22,147,0.045454545454545456,0.0037638263006964357,12.076685219542364,2.570830890329482
fleetcenter,scent-of-a-mule,1,67,147,0.014925373134328358,0.0037638263006964357,3.965478728804955,1.602509713554891
gaillard-auditorium,scent-of-a-mule,1,24,147,0.041666666666666664,0.0037638263006964357,11.070294784580499,2.490747457725911
garden-state-arts-center,scent-of-a-mule,1,38,147,0.02631578947368421,0.0037638263006964357,6.991765127103473,2.0784116524138354
great-woods-center-for-the-performing-arts,scent-of-a-mule,2,120,147,0.016666666666666666,0.0037638263006964357,4.4281179138321995,1.691592464992424
hampton-coliseum,scent-of-a-mule,1,430,147,0.002325581395348837,0.0037638263006964357,0.6178769182091441,0.4811147454147119
hara-arena,scent-of-a-mule,1,27,147,0.037037037037037035,0.0037638263006964357,9.840262030738222,2.383267168296675
hayden-square,scent-of-a-mule,1,20,147,0.05,0.0037638263006964357,13.2843537414966,2.6591647943021046
hersheypark-stadium,scent-of-a-mule,1,97,147,0.010309278350515464,0.0037638263006964357,2.739042008556,1.3188294311701607
hilton-coliseum,scent-of-a-mule,1,39,147,0.02564102564102564,0.0037638263006964357,6.812489098203384,2.0557236196315793
hollywood-bowl,scent-of-a-mule,1,147,147,0.006802721088435374,0.0037638263006964357,1.8073950668702856,1.0322570309285006
joyous-lake,scent-of-a-mule,1,20,147,0.05,0.0037638263006964357,13.2843537414966,2.6591647943021046
key-arena,scent-of-a-mule,1,41,147,0.024390243902439025,0.0037638263006964357,6.480172556827609,2.0122558608148986
knoxville-civic-coliseum,scent-of-a-mule,1,41,147,0.024390243902439025,0.0037638263006964357,6.480172556827609,2.0122558608148986
lakewood-amphitheatre,scent-of-a-mule,1,138,147,0.007246376811594203,0.0037638263006964357,1.925268658187913,1.0733863254190956
lawrence-joel-veterans-memorial-coliseum,scent-of-a-mule,1,79,147,0.012658227848101266,0.0037638263006964357,3.36312752949281,1.473189123485735
longhorn,scent-of-a-mule,2,22,147,0.09090909090909091,0.0037638263006964357,24.15337043908473,3.2249919010492376
loring-commerce-centre,scent-of-a-mule,2,176,147,0.011363636363636364,0.0037638263006964357,3.019171304885591,1.391075738317242
madison-square-garden,scent-of-a-mule,6,1798,147,0.0033370411568409346,0.0037638263006964357,0.8866087035481602,0.634780880574061
markthalle,scent-of-a-mule,1,40,147,0.025,0.0037638263006964357,6.6421768707483,2.033682493319596
mcnichols-arena,scent-of-a-mule,1,45,147,0.022222222222222223,0.0037638263006964357,5.904157218442934,1.9321237256022255
memorial-coliseum,scent-of-a-mule,1,41,147,0.024390243902439025,0.0037638263006964357,6.480172556827609,2.0122558608148986
memorial-hall,scent-of-a-mule,1,70,147,0.014285714285714285,0.0037638263006964357,3.7955296404275995,1.567684159050429
merriweather-post-pavilion,scent-of-a-mule,1,430,147,0.002325581395348837,0.0037638263006964357,0.6178769182091441,0.4811147454147119
mgm-grand-garden-arena,scent-of-a-mule,1,337,147,0.002967359050445104,0.0037638263006964357,0.7883889460828842,0.5813151844610717
mid-south-coliseum,scent-of-a-mule,1,21,147,0.047619047619047616,0.0037638263006964357,12.651765468091998,2.613868851589247
mullins-center-university-of-massachusetts,scent-of-a-mule,1,129,147,0.007751937984496124,0.0037638263006964357,2.059589727363814,1.1182808309503982
municipal-auditorium,scent-of-a-mule,1,88,147,0.011363636363636364,0.0037638263006964357,3.019171304885591,1.391075738317242
nautica-stage,scent-of-a-mule,1,48,147,0.020833333333333332,0.0037638263006964357,5.535147392290249,1.8771949011126212
new-orleans-fairgrounds,scent-of-a-mule,1,37,147,0.02702702702702703,0.0037638263006964357,7.180731752160324,2.1017816028680016
north-charleston-coliseum,scent-of-a-mule,2,266,147,0.007518796992481203,0.0037638263006964357,1.9976471791724209,1.0978277073554765
oak-mountain-amphitheatre,scent-of-a-mule,1,106,147,0.009433962264150943,0.0037638263006964357,2.5064818380182263,1.2546132094628706
olympic-center,scent-of-a-mule,1,60,147,0.016666666666666666,0.0037638263006964357,4.4281179138321995,1.691592464992424
onondaga-war-memorial-auditorium,scent-of-a-mule,1,22,147,0.045454545454545456,0.0037638263006964357,12.076685219542364,2.570830890329482
orpheum-theatre,scent-of-a-mule,1,20,147,0.05,0.0037638263006964357,13.2843537414966,2.6591647943021046
paolo-soleri-amphitheatre,scent-of-a-mule,1,20,147,0.05,0.0037638263006964357,13.2843537414966,2.6591647943021046
plattsburgh-air-force-base,scent-of-a-mule,1,60,147,0.016666666666666666,0.0037638263006964357,4.4281179138321995,1.691592464992424
post-gazette-pavilion-at-star-lake,scent-of-a-mule,1,21,147,0.047619047619047616,0.0037638263006964357,12.651765468091998,2.613868851589247
red-rocks-amphitheatre,scent-of-a-mule,3,261,147,0.011494252873563218,0.0037638263006964357,3.0538744233325517,1.3996730715590586
ruoff-music-center,scent-of-a-mule,1,173,147,0.005780346820809248,0.0037638263006964357,1.5357634383233063,0.9304947508057427
santa-barbara-bowl,scent-of-a-mule,1,73,147,0.0136986301369863,0.0037638263006964357,3.6395489702730406,1.5346171568309481
saratoga-performing-arts-center,scent-of-a-mule,5,453,147,0.011037527593818985,0.0037638263006964357,2.932528419756424,1.369282582817106
shepherd-s-bush-empire,scent-of-a-mule,1,44,147,0.022727272727272728,0.0037638263006964357,6.038342609771182,1.951372717704783
shoreline-amphitheatre,scent-of-a-mule,1,266,147,0.0037593984962406013,0.0037638263006964357,0.9988235895862104,0.692558802292501
spreckels-theatre,scent-of-a-mule,1,39,147,0.02564102564102564,0.0037638263006964357,6.812489098203384,2.0557236196315793
st-paul-civic-center,scent-of-a-mule,1,20,147,0.05,0.0037638263006964357,13.2843537414966,2.6591647943021046
stabler-arena-lehigh-university,scent-of-a-mule,1,21,147,0.047619047619047616,0.0037638263006964357,12.651765468091998,2.613868851589247
starwood-amphitheatre,scent-of-a-mule,1,20,147,0.05,0.0037638263006964357,13.2843537414966,2.6591647943021046
state-theater,scent-of-a-mule,1,46,147,0.021739130434782608,0.0037638263006964357,5.775805974563738,1.913358322725462
summerstage-at-sugarbush-north,scent-of-a-mule,2,66,147,0.030303030303030304,0.0037638263006964357,8.051123479694908,2.202888891409681
sunrise-musical-theatre,scent-of-a-mule,1,23,147,0.043478260869565216,0.0037638263006964357,11.551611949127476,2.5298490994913565
susquehanna-bank-center,scent-of-a-mule,1,92,147,0.010869565217391304,0.0037638263006964357,2.887902987281869,1.3578699344560956
the-arlington-theatre,scent-of-a-mule,1,23,147,0.043478260869565216,0.0037638263006964357,11.551611949127476,2.5298490994913565
the-bomb-factory,scent-of-a-mule,1,24,147,0.041666666666666664,0.0037638263006964357,11.070294784580499,2.490747457725911
the-flynn-theatre,scent-of-a-mule,1,99,147,0.010101010101010102,0.0037638263006964357,2.68370782656497,1.303919806497947
the-forum,scent-of-a-mule,1,149,147,0.006711409395973154,0.0037638263006964357,1.783134730402228,1.023577893302307
the-fox-theatre,scent-of-a-mule,2,155,147,0.012903225806451613,0.0037638263006964357,3.4282203203862194,1.4879977697933755
the-mann-center-for-the-performing-arts,scent-of-a-mule,2,223,147,0.008968609865470852,0.0037638263006964357,2.3828437204478203,1.2187166931795939
the-palace-of-auburn-hills,scent-of-a-mule,1,69,147,0.014492753623188406,0.0037638263006964357,3.850537316375826,1.579089485694592
thomas-mack-center,scent-of-a-mule,4,192,147,0.020833333333333332,0.0037638263006964357,5.535147392290249,1.8771949011126212
times-union-center,scent-of-a-mule,1,81,147,0.012345679012345678,0.0037638263006964357,3.280087343579407,1.4539734167638438
triad-amphitheater,scent-of-a-mule,1,20,147,0.05,0.0037638263006964357,13.2843537414966,2.6591647943021046
tweeter-center,scent-of-a-mule,3,100,147,0.03,0.0037638263006964357,7.97061224489796,2.1939539284680967
u-s-bank-arena,scent-of-a-mule,1,72,147,0.013888888888888888,0.0037638263006964357,3.690098261526833,1.5454535335237518
uic-pavilion-university-of-illinois,scent-of-a-mule,1,167,147,0.005988023952095809,0.0037638263006964357,1.5909405678439041,0.9520209633948199
usair-arena,scent-of-a-mule,1,39,147,0.02564102564102564,0.0037638263006964357,6.812489098203384,2.0557236196315793
vanderbilt-university-memorial-gym,scent-of-a-mule,1,21,147,0.047619047619047616,0.0037638263006964357,12.651765468091998,2.613868851589247
varsity-gym-appalachian-state-university,scent-of-a-mule,1,27,147,0.037037037037037035,0.0037638263006964357,9.840262030738222,2.383267168296675
verizon-wireless-amphitheatre-charlotte,scent-of-a-mule,1,87,147,0.011494252873563218,0.0037638263006964357,3.0538744233325517,1.3996730715590586
verizon-wireless-arena,scent-of-a-mule,1,27,147,0.037037037037037035,0.0037638263006964357,9.840262030738222,2.383267168296675
veterans-memorial-auditorium,scent-of-a-mule,1,31,147,0.03225806451612903,0.0037638263006964357,8.570550800965547,2.258690758768467
warfield-theatre,scent-of-a-mule,1,145,147,0.006896551724137931,0.0037638263006964357,1.8323246539995308,1.0410978069727717
worcester-centrum-centre,scent-of-a-mule,1,206,147,0.0048543689320388345,0.0037638263006964357,1.2897430816986988,0.8284396198742745
zeleste,scent-of-a-mule,2,46,147,0.043478260869565216,0.0037638263006964357,11.551611949127476,2.5298490994913565
achilles-rink-union-college,the-curtain,1,26,123,0.038461538461538464,0.0031493240475215078,12.212632895559725,2.58117340946628
alumni-hall,the-curtain,1,28,123,0.03571428571428571,0.0031493240475215078,11.340301974448314,2.5128704893648868
assembly-hall-university-of-illinois,the-curtain,1,58,123,0.017241379310344827,0.0031493240475215078,5.474628539388842,1.867891237505814
backstage,the-curtain,1,21,123,0.047619047619047616,0.0031493240475215078,15.120402632597752,2.780085713974854
barrymore-theatre,the-curtain,1,105,123,0.009523809523809525,0.0031493240475215078,3.024080526519551,1.3922964441577341
beacon-theatre,the-curtain,1,62,123,0.016129032258064516,0.0031493240475215078,5.121426698137949,1.8117951899666234
berkshire-performing-arts-center,the-curtain,1,27,123,0.037037037037037035,0.0031493240475215078,11.760313158687142,2.5463398198323492
big-cypress-seminole-indian-reservation,the-curtain,1,91,123,0.01098901098901099,0.0031493240475215078,3.489323684445636,1.5017020633365248
billings-lounge-university-of-vermont,the-curtain,1,62,123,0.016129032258064516,0.0031493240475215078,5.121426698137949,1.8117951899666234
bogart-s,the-curtain,1,57,123,0.017543859649122806,0.0031493240475215078,5.570674654114962,1.8826165143044646
boise-state-university-pavilion,the-curtain,1,40,123,0.025,0.0031493240475215078,7.938211382113821,2.1903355000541422
broome-county-veterans-memorial-arena,the-curtain,1,42,123,0.023809523809523808,0.0031493240475215078,7.560201316298876,2.1471237081363155
campus-club,the-curtain,1,128,123,0.0078125,0.0031493240475215078,2.480691056910569,1.2472308536440722
celebrity-theatre,the-curtain,1,33,123,0.030303030303030304,0.0031493240475215078,9.622074402562207,2.362934326547527
chaifetz-arena-saint-louis-university,the-curtain,1,100,123,0.01,0.0031493240475215078,3.1752845528455285,1.4291825123504653
charlotte-coliseum,the-curtain,1,37,123,0.02702702702702703,0.0031493240475215078,8.581850142825752,2.2598706988923536
cincinnati-zoo-peacock-pavilion,the-curtain,1,25,123,0.04,0.0031493240475215078,12.701138211382114,2.617478910505816
civic-arena,the-curtain,1,40,123,0.025,0.0031493240475215078,7.938211382113821,2.1903355000541422
civic-auditorium,the-curtain,1,86,123,0.011627906976744186,0.0031493240475215078,3.692191340518056,1.5458997101213043
concert-hall,the-curtain,1,66,123,0.015151515151515152,0.0031493240475215078,4.811037201281104,1.7597590749449776
congress-center,the-curtain,1,23,123,0.043478260869565216,0.0031493240475215078,13.805585012371862,2.6950044752863427
cumberland-county-civic-center,the-curtain,2,118,123,0.01694915254237288,0.0031493240475215078,5.381838225161912,1.8534561789233495
elk-ballroom,the-curtain,1,53,123,0.018867924528301886,0.0031493240475215078,5.991102929897223,1.9446383306223243
ervin-j-nutter-center-wright-state-university,the-curtain,1,93,123,0.010752688172043012,0.0031493240475215078,3.4142844654252995,1.4848457519349838
field-house-university-of-new-hampshire,the-curtain,1,74,123,0.013513513513513514,0.0031493240475215078,4.290925071412876,1.6659931023045915
flood-zone,the-curtain,1,54,123,0.018518518518518517,0.0031493240475215078,5.880156579343571,1.9286414103117977
florida-theatre,the-curtain,1,27,123,0.037037037037037035,0.0031493240475215078,11.760313158687142,2.5463398198323492
fort-ram,the-curtain,1,25,123,0.04,0.0031493240475215078,12.701138211382114,2.617478910505816
gallagher-s,the-curtain,1,83,123,0.012048192771084338,0.0031493240475215078,3.825644039572926,1.5739442055875594
great-american-music-hall,the-curtain,1,45,123,0.022222222222222223,0.0031493240475215078,7.056187895212285,2.0864404787803523
herman-s-hideaway,the-curtain,1,22,123,0.045454545454545456,0.0031493240475215078,14.43311160384331,2.7365153053992737
humphries-house-the-zoo-amherst-college,the-curtain,1,50,123,0.02,0.0031493240475215078,6.350569105691057,1.9947777395729702
jesse-auditorium-university-of-missouri,the-curtain,1,23,123,0.043478260869565216,0.0031493240475215078,13.805585012371862,2.6950044752863427
knoxville-civic-coliseum,the-curtain,1,41,123,0.024390243902439025,0.0031493240475215078,7.7445964703549475,2.168435963364152
kuhl-gym-suny-geneseo,the-curtain,1,25,123,0.04,0.0031493240475215078,12.701138211382114,2.617478910505816
larrabee-farm-a-k-a-amyas-farm,the-curtain,1,34,123,0.029411764705882353,0.0031493240475215078,9.339072214251553,2.3359301372258305
lawrence-joel-veterans-memorial-coliseum,the-curtain,1,79,123,0.012658227848101266,0.0031493240475215078,4.019347535247504,1.6132999521981417
liberty-lunch,the-curtain,1,24,123,0.041666666666666664,0.0031493240475215078,13.230352303523034,2.655377169597332
living-and-learning-center-university-of-vermont,the-curtain,2,50,123,0.04,0.0031493240475215078,12.701138211382114,2.617478910505816
livingston-gymnasium-denison-university,the-curtain,1,27,123,0.037037037037037035,0.0031493240475215078,11.760313158687142,2.5463398198323492
lory-student-center-theatre-colorado-state-university,the-curtain,1,23,123,0.043478260869565216,0.0031493240475215078,13.805585012371862,2.6950044752863427
madison-square-garden,the-curtain,1,1798,123,0.0005561735261401557,0.0031493240475215078,0.17660092062544652,0.16262970589347298
